author,nc_state,paper_count,topic_assignments,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
"Brouwer, Roy",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, A. C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, A. P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Allan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Allison",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Christopher T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Courtney",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Courtney S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Dylan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Eric",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, James K. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Marilyn R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Matthew",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Patrick J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Sebe A",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Timothy",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Z.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown, Zach",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Browning, A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brown‐Shaklee, Harlan James",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bruce, Wesley B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brumfield, Robin G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brunner, R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bruno, August A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bruno, Giuliana",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brutnell, T.P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bryan, Jennifer",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bryant, John A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Brym, Zachary T.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bucher, Dominik B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buchholz, Erin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buchman, Leah",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buckenmaier, K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buckler, Edward S",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buckley, Daniel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buckley, Daniel H",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buczynski, Ryszard",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Budker, Dmitry",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Budu, Agnes",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buell, C Robin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buitrago, David",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bukowski, Robert",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bullinger, Friedemann",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bullock, Bronson P.",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buntin, G.D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buol, Greg S",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burbano, Hernan A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burckhardt, R. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burclaff, Joseph",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burgio, Gaetan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burkart, Rebecca C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burke, Conner R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burke, Ian C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burke, JJ",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burkhardt, Alyssa K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burnett, Stephanie E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burns, Logan",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burns, Wyatt",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burrack, H.J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burrack, Hannah",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burt, Christopher James",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burton, J. D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Burton, Joseph W.",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Buser, Michael",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Busov, Victor",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bustillo-Avendaño, Estefano",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Butler, S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Butler, Shawn",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Butler-Smith, Tiara",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Butterfield, Gabriel L.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Butzler, Emma J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byarugaba, Denis K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byker, Holly",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byrd, Allison",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byrne, Barbara A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byrnes, Danyka K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byrnes, Elizabeth M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byrum, Beverly",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Byun, Seungyong",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Bégon-Lours, Laura",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caballero-López, Berta",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cabrera, Antonio",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cabrera, M.G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caccamo, Mario",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cacciola, Santa O.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caccone, Adalgisa",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cadle-Davidson, Lance E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cadmus, Kyran",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cagnarini, Claudia",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cai, Shaobo",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caillouet, Olivia",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Calci, Kevin R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Calhoun, Benton H.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Call, D. F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Call, D.F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Callahan, Benjamin",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Callahan, Benjamin J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Callaway, Connor P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Calvert, Roland W.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Camargo Senhorinho, Henrique Jose",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cambron, Thelma Y. Rico",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cameron, Brenda",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Campbell, Carson",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Campbell, Darwin A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Campbell, H. Lee",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Campbell, Jacqueline D. D.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Campbell, Karl J.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Canales, Elizabeth",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Canelas, Dorian A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Canez, Cassandra",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Canisares, Lucas Pecci",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cann, David",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cannon, Steven B. B.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cano, Liliana M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cano-Delgado, Ana I",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cantu, Dario",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cao, Linyou",True,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cao, Minh Duc",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cao, Qinghe",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cao, Xuan Hieu",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caparco, Adam",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Capiani, C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caplan, Arthur",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caporali, Elisabetta",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cappa, Eduardo P.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carbajal-Carrasco, Mariella",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carbone, Abigail",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carcaño-Macias, Jessica",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cardenas, Nicolas C.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carelse, M.F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carey, Megan E.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Cargill, Allison",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carley, Danesha S.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carmo, R. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carney, Megan A.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carpenter, Alexis Wells",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carpenter-Azevedo, Kristin",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carr, M. M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carr, Patrick M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carrasco, G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carroll, Ian",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carter, Arron",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carter, Corey K.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caruntu, Gabriel",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carvalheiro, Luísa G.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carvalho, Henrique D. R.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Carvalho, Rita",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Casa, Alexandra M.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Casanal, Ana",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Casañal, Ana",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
"Caskey, Charles F.",False,1,27,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
